"bD_mean_ind","nD_mean_ind","fD_mean_ind","Ni_mean_ind","red_mean_ind","bD_sd_ind","nD_sd_ind","fD_sd_ind","Ni_sd_ind","red_sd_ind","bD_mean_spline","nD_mean_spline","fD_mean_spline","Ni_mean_spline","red_mean_spline","bD_sd_spline","nD_sd_spline","fD_sd_spline","Ni_sd_spline","red_sd_spline","bD_mean_dgp","nD_mean_dgp","fD_mean_dgp","Ni_mean_dgp","red_mean_dgp","bD_sd_dgp","nD_sd_dgp","fD_sd_dgp","Ni_sd_dgp","red_sd_dgp"
0.215529931961627,0.440788673396527,0.178528916949894,0.165152477691952,0.143008912901823,0.113930729764906,0.11703157890438,0.0997779271208501,0.100751401205767,0.0389333443685388,0.386752083988906,0.0942812597191788,0.0524247327388525,0.466541923553063,0.0113869061482103,0.0825478547293062,0.0380305229158422,0.0512001886359945,0.028937527720418,0.00640426797348963,0.310389014423515,0.41571367582086,0.127426549511761,0.146470760243864,0.143574058217218,0.107674888829528,0.121879072669287,0.0661804062193368,0.0745954695719943,0.056216706998367
0.336398899722967,0.406930345867151,0.136745239706831,0.119925514703051,0.114342008690022,0.100143118967775,0.101605439421832,0.0778859160556324,0.0758907709592385,0.0329368956408898,0.229393491261625,0.281410410817669,0.173157319725326,0.31603877819538,0.0131297291455306,0.20097883121135,0.161754713581567,0.169031621102765,0.130298034248484,0.00690188726750047,0.268300447461145,0.484861468720114,0.160603119157942,0.0862349646607996,0.0936616783572571,0.110880246019152,0.112316366542717,0.079603699039347,0.0554676121511307,0.0394310913557314
0.48332710857233,0.476236197140755,0.0205122128727194,0.0199244814141959,0.157950562544802,0.0580046770642999,0.060379707922521,0.0183298999478778,0.0183090561737682,0.0386208696896173,0.227867236315563,0.397858762385973,0.224603899159674,0.149670102138791,0.0155330284736854,0.226637842919943,0.150347603325147,0.178526987486315,0.102142363881874,0.00779419127842351,0.444507786752167,0.508804828373035,0.0231390594716966,0.0235483254031019,0.129180005230935,0.0866847802072902,0.0928573277083433,0.014869985559703,0.0179237282246165,0.0556137252925491
0.498613113193242,0.420858617671309,0.041915450938187,0.0386128181972626,0.161820035349228,0.0614145558533292,0.0638634754705056,0.0301314323382789,0.0285430253253132,0.0384653894654411,0.115778803071455,0.464124208875231,0.29802740635753,0.122069581695784,0.0197985755695818,0.115917319208046,0.0900498089411033,0.0817693264578686,0.0553067028340578,0.00932959772712899,0.300994328855576,0.495565314796791,0.126363233210436,0.0770771231371977,0.117538495888708,0.0953471325673941,0.101518997689198,0.0587467864498963,0.0455899052966881,0.0464494232163833
0.378583064950261,0.47760813458564,0.0757424917461425,0.0680663087179568,0.201651112104441,0.0661146496579061,0.0673464427526937,0.0459009615988336,0.0446972354954818,0.0431067243702596,0.115778803071455,0.464124208875231,0.29802740635753,0.122069581695784,0.0197985755695818,0.115917319208046,0.0900498089411033,0.0817693264578686,0.0553067028340578,0.00932959772712899,0.300994171537557,0.495565476765713,0.126363208232362,0.0770771434643685,0.11753835996771,0.0953469475125248,0.101518840949371,0.0587467700520675,0.0455899243174307,0.0464494444952724
0.193713612599999,0.381160954022511,0.208810905666057,0.216314527711433,0.0906884825054492,0.122935982357266,0.12808080278668,0.114395225898801,0.116126376656511,0.0292094473738006,0.115778803071455,0.464124208875231,0.29802740635753,0.122069581695784,0.0197985755695818,0.115917319208046,0.0900498089411033,0.0817693264578686,0.0553067028340578,0.00932959772712899,0.300994149601847,0.495565589980054,0.126363215345749,0.0770770450723503,0.117538439200676,0.0953470915367786,0.101519080618447,0.0587468596103835,0.0455899207370346,0.0464494868730691
0.365354775528316,0.428475377863405,0.109938711069366,0.0962311355389123,0.268245381693658,0.0757299505926138,0.0753244681541186,0.0631571621431587,0.0613885478008365,0.050595333854097,0.0698030152223523,0.336046072490653,0.277823826986471,0.316327085300524,0.0247677339192955,0.0645290977752762,0.0277361569460571,0.038337405755452,0.0380089786085527,0.0115459074283216,0.206394432010211,0.441030156290712,0.149596333873873,0.202979077825204,0.134758027519145,0.100585235539781,0.111505665710974,0.0774203128019327,0.0782562633346482,0.0527572441403439
0.366850975603659,0.312930632088275,0.170404373402321,0.149814018905746,0.162395635632728,0.110417456133,0.110707407303743,0.0964097720313184,0.0947334636687885,0.0412314944497864,0.0698030152223523,0.336046072490653,0.277823826986471,0.316327085300524,0.0247677339192955,0.0645290977752762,0.0277361569460571,0.038337405755452,0.0380089786085527,0.0115459074283216,0.206394357963735,0.441030190933721,0.149596378595839,0.202979072506705,0.134757951659392,0.100585286585985,0.1115057803766,0.0774203084302568,0.0782563379054512,0.0527572786824926
0.138367300472198,0.373180628102027,0.151299039735556,0.337153031690219,0.247095750610223,0.0879375255312144,0.0924215031519217,0.0856779606843021,0.0894556918508831,0.0487994352403517,0.0698030152223523,0.336046072490653,0.277823826986471,0.316327085300524,0.0247677339192955,0.0645290977752762,0.0277361569460571,0.038337405755452,0.0380089786085527,0.0115459074283216,0.206394278847012,0.441030298587554,0.149596348720143,0.20297907384529,0.134757910254088,0.10058532416331,0.111505839399505,0.0774203422883419,0.0782564468016854,0.0527571816946477
0.122766874284927,0.435362982790578,0.138517242510276,0.30335290041422,0.0688494653432994,0.0845847251171034,0.0989534240699819,0.088450644371562,0.096154758976573,0.0234970803153053,0.0698030152223523,0.336046072490653,0.277823826986471,0.316327085300524,0.0247677339192955,0.0645290977752762,0.0277361569460571,0.038337405755452,0.0380089786085527,0.0115459074283216,0.206394196121604,0.44103034886869,0.149596240517879,0.202979214491827,0.134757888290645,0.100584838616,0.111505620375479,0.0774199318173016,0.078256350115587,0.0527571980486407
0.19247975893799,0.376210071960905,0.202815655651527,0.228494513449578,0.220558520318095,0.118499262665255,0.121920228985356,0.113425877328225,0.115698192596714,0.0518944422806402,0.107140270395649,0.0658225093751147,0.244710068316229,0.582327151913008,0.0333840285347693,0.0441397379907997,0.0274237600362481,0.0371742982948388,0.0418706754253005,0.0165902899585157,0.144658661731108,0.211328415975035,0.204106462350992,0.439906459942864,0.194307750772739,0.0750686739858019,0.0835287209369684,0.0904598448366892,0.0893147662972948,0.0598766839891474
0.12653877987871,0.144944173544192,0.214103986907255,0.514413059669843,0.163484505144144,0.0785739193963453,0.078042252467531,0.0938052313573392,0.0910578705053041,0.0381448423283952,0.107140270395649,0.0658225093751147,0.244710068316229,0.582327151913008,0.0333840285347693,0.0441397379907997,0.0274237600362481,0.0371742982948388,0.0418706754253005,0.0165902899585157,0.144658533523457,0.211328137240041,0.204106385187756,0.439906944048746,0.194307632271466,0.0750685814812439,0.0835287184336535,0.09045993523364,0.089315015462002,0.0598766492855148
0.094681911925134,0.102005386630326,0.30523206087821,0.498080640566331,0.388249017765721,0.0585669779315714,0.0579636796086635,0.0674808514195407,0.0670856213872865,0.0543126973660663,0.107140270395649,0.0658225093751147,0.244710068316229,0.582327151913008,0.0333840285347693,0.0441397379907997,0.0274237600362481,0.0371742982948388,0.0418706754253005,0.0165902899585157,0.144658585141771,0.211328216624222,0.204106443101607,0.439906755132401,0.19430776171727,0.075068509007694,0.0835286161536261,0.0904599404089434,0.089314804211163,0.0598767999979056
